source_dataset,campaign,channel,device,ad_type,age,gender,city,campaign_numeric_id,ad_numeric_id,interest,month,weekday,ctr_prior,cvr_prior,paid_performance_score,cpm,impressions,spend,clicks,conversions,ctr,cvr,cpc,cpa
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,M,unknown,916,709179,15,0.0,0.0,0.0,0.0,36.090225563909776,0.3652474728765939,4627,1.690000057,1,0,0.0002161227577263886,0.0,1.690000057,
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,M,unknown,916,709183,16,0.0,0.0,0.0,0.0,74.07626208378089,0.22020356292209647,21026,4.630000114,4,1,0.00019024065442785123,0.25,1.1575000285,4.630000114
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,M,unknown,916,709323,15,0.0,0.0,0.0,0.0,57.20730397422127,0.3659562387829501,7132,2.609999895,2,0,0.00028042624789680314,0.0,1.3049999475,
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,M,unknown,916,709326,16,0.0,0.0,0.0,0.0,41.13856068743287,0.25020508219852333,12190,3.049999952,2,0,0.00016406890894175554,0.0,1.524999976,
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,M,unknown,916,709327,16,0.0,0.0,0.0,0.0,58.3780880773362,0.25096366300336254,12193,3.059999943,2,1,0.0001640285409661281,0.5,1.5299999715,3.059999943
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,M,unknown,916,709544,29,0.0,0.0,0.0,0.0,65.22019334049408,0.4005376369623656,7440,2.980000019,2,1,0.00026881720430107527,0.5,1.4900000095,2.980000019
facebook_kag_conversion,916,unknown,unknown,unknown,40-44,M,unknown,916,709614,16,0.0,0.0,0.0,0.0,51.05263157894737,0.2888086694919688,19113,5.5200001,4,0,0.00020928164076806363,0.0,1.380000025,
facebook_kag_conversion,916,unknown,unknown,unknown,40-44,M,unknown,916,709756,16,0.0,0.0,0.0,0.0,78.39419978517724,0.15397230840014578,10976,1.690000057,2,1,0.00018221574344023323,0.5,0.8450000285,1.690000057
facebook_kag_conversion,916,unknown,unknown,unknown,40-44,M,unknown,916,709901,16,0.0,0.0,0.0,0.0,74.76906552094522,0.3556283389175799,23817,8.470000148,7,1,0.0002939077129781249,0.14285714285714285,1.2100000211428572,8.470000148
facebook_kag_conversion,916,unknown,unknown,unknown,45-49,M,unknown,916,710045,16,0.0,0.0,0.0,0.0,56.32116004296456,0.33499915657292906,47224,15.82000017,12,0,0.00025410808063696424,0.0,1.3183333475,
facebook_kag_conversion,916,unknown,unknown,unknown,45-49,M,unknown,916,710088,24,0.0,0.0,0.0,0.0,51.73469387755102,0.6438896316250547,2283,1.470000029,1,0,0.0004380201489268506,0.0,1.470000029,
facebook_kag_conversion,916,unknown,unknown,unknown,45-49,M,unknown,916,710360,21,0.0,0.0,0.0,0.0,67.8141783029001,0.7011915540788267,2182,1.529999971,1,1,0.00045829514207149406,1.0,1.529999971,1.529999971
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710480,16,0.0,0.0,0.0,0.0,69.87110633727175,0.31336165247550507,57665,18.06999969,14,1,0.00024278158328275385,0.07142857142857142,1.2907142635714286,18.06999969
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710571,32,0.0,0.0,0.0,0.0,62.6906552094522,0.5208670378518279,3091,1.610000014,1,1,0.00032351989647363315,1.0,1.610000014,1.610000014
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710617,15,0.0,0.0,0.0,0.0,57.70676691729324,0.2373354720781811,5014,1.190000057,1,0,0.00019944156362185878,0.0,1.190000057,
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710623,16,0.0,0.0,0.0,0.0,53.45864661654136,0.23808294858751225,38726,9.220000267,7,0,0.00018075711408356142,0.0,1.3171428952857143,
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710763,15,0.0,0.0,0.0,0.0,42.7389903329753,0.2812441776867201,5369,1.50999999,1,0,0.00018625442354255913,0.0,1.50999999,
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710836,29,0.0,0.0,0.0,0.0,71.11707841031148,0.4243733435488952,22221,9.430000067,7,1,0.0003150173259529274,0.14285714285714285,1.3471428667142857,9.430000067
facebook_kag_conversion,916,unknown,unknown,unknown,30-34,F,unknown,916,710880,65,0.0,0.0,0.0,0.0,54.90870032223416,0.5346032750595284,13019,6.960000038,5,0,0.00038405407481373376,0.0,1.3920000076,
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,F,unknown,916,710961,25,0.0,0.0,0.0,0.0,59.20515574650912,0.4864433927432217,2508,1.220000029,1,0,0.00039872408293460925,0.0,1.220000029,
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,F,unknown,916,710968,27,0.0,0.0,0.0,0.0,71.51450053705693,0.47748975989085946,5864,2.799999952,2,1,0.00034106412005457026,0.5,1.399999976,2.799999952
facebook_kag_conversion,916,unknown,unknown,unknown,35-39,F,unknown,916,711217,20,0.0,0.0,0.0,0.0,45.39205155746509,0.574919160618038,2783,1.600000024,1,0,0.00035932446999640676,0.0,1.600000024,
facebook_kag_conversion,916,unknown,unknown,unknown,40-44,F,unknown,916,711623,15,0.0,0.0,0.0,0.0,80.10204081632654,0.2964323176810073,3812,1.129999995,1,1,0.00026232948583420777,1.0,1.129999995,1.129999995
facebook_kag_conversion,916,unknown,unknown,unknown,45-49,F,unknown,916,711764,10,0.0,0.0,0.0,0.0,69.01181525241677,0.5116528278417716,11199,5.730000019,4,1,0.0003571747477453344,0.25,1.43250000475,5.730000019
facebook_kag_conversion,916,unknown,unknown,unknown,45-49,F,unknown,916,711877,63,0.0,0.0,0.0,0.0,57.180451127819545,0.5338037784543592,17572,9.379999995,7,0,0.00039836102890962894,0.0,1.3399999992857143,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,734210,10,0.0,0.0,0.0,0.0,69.30719656283567,0.4223872754895341,13329,5.629999995,4,1,0.00030009753169780176,0.25,1.40749999875,5.629999995
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,734215,15,0.0,0.0,0.0,0.0,55.92373791621912,0.28113332110696243,13659,3.840000033,3,0,0.00021963540522732265,0.0,1.280000011,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,734290,29,0.0,0.0,0.0,0.0,59.25886143931256,0.1935243695571269,5374,1.039999962,1,0,0.00018608113137327876,0.0,1.039999962,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,734352,10,0.0,0.0,0.0,0.0,65.9828141783029,0.33009270585575406,4423,1.460000038,1,1,0.00022609088853719196,1.0,1.460000038,1.460000038
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,734361,16,0.0,0.0,0.0,0.0,64.83351235230936,0.2293652006137942,12382,2.839999914,2,1,0.00016152479405588758,0.5,1.419999957,2.839999914
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,734381,20,0.0,0.0,0.0,0.0,74.92481203007519,0.4594962641252553,2938,1.350000024,1,1,0.0003403675970047651,1.0,1.350000024,1.350000024
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,734421,27,0.0,0.0,0.0,0.0,52.94307196562835,0.556523422377081,10332,5.75,4,0,0.00038714672861014324,0.0,1.4375,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,734427,28,0.0,0.0,0.0,0.0,57.39527389903329,0.48189853723211046,8259,3.980000019,3,0,0.0003632401017072285,0.0,1.326666673,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,734433,29,0.0,0.0,0.0,0.0,46.670247046186894,0.36601414114163516,12158,4.449999928,3,0,0.0002467511103799967,0.0,1.4833333093333334,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,M,unknown,936,734582,29,0.0,0.0,0.0,0.0,71.08485499462944,0.1712284410429368,7709,1.320000052,2,0,0.0002594370216629913,0.0,0.660000026,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,M,unknown,936,734726,29,0.0,0.0,0.0,0.0,54.96777658431793,0.3907892253965221,10466,4.090000033,3,0,0.0002866424613032677,0.0,1.3633333443333333,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734785,10,0.0,0.0,0.0,0.0,60.059076262083785,0.2743902387015782,5576,1.529999971,1,1,0.0001793400286944046,1.0,1.529999971,1.529999971
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734796,16,0.0,0.0,0.0,0.0,62.207303974221276,0.2549762333172331,39337,10.03000009,7,1,0.00017794951318097466,0.14285714285714285,1.4328571557142857,10.03000009
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734852,26,0.0,0.0,0.0,0.0,49.8764769065521,0.3153052897099191,13479,4.25,3,0,0.00022256843979523704,0.0,1.4166666666666667,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734854,27,0.0,0.0,0.0,0.0,58.10955961331901,0.3558275809336747,57022,20.29000032,13,3,0.0002279821823155975,0.23076923076923078,1.5607692553846155,6.76333344
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734856,27,0.0,0.0,0.0,0.0,68.5499462943072,0.2549055540069686,5453,1.389999986,1,1,0.00018338529249954154,1.0,1.389999986,1.389999986
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734866,29,0.0,0.0,0.0,0.0,47.65843179377014,0.37617555341862235,11803,4.440000057,3,0,0.0002541726679657714,0.0,1.480000019,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734881,31,0.0,0.0,0.0,0.0,60.26047261009667,0.3686311462784691,4259,1.570000052,1,1,0.00023479690068091102,1.0,1.570000052,1.570000052
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,734903,64,0.0,0.0,0.0,0.0,73.37271750805586,0.24234453541236145,5323,1.289999962,1,1,0.00018786398647379298,1.0,1.289999962,1.289999962
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,734925,10,0.0,0.0,0.0,0.0,67.96455424274973,0.2806528596735669,5024,1.409999967,1,1,0.00019904458598726116,1.0,1.409999967,1.409999967
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,734939,16,0.0,0.0,0.0,0.0,65.98549946294308,0.31849629271462426,104648,33.33000004,24,2,0.00022934026450577172,0.08333333333333333,1.3887500016666667,16.66500002
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,734968,22,0.0,0.0,0.0,0.0,77.34425349087003,0.3927563608889934,8504,3.340000093,3,1,0.0003527751646284102,0.3333333333333333,1.1133333643333334,3.340000093
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,734999,27,0.0,0.0,0.0,0.0,56.04726100966702,0.3970015323765843,20277,8.050000072,6,0,0.00029590176061547566,0.0,1.3416666786666667,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,735014,29,0.0,0.0,0.0,0.0,73.60902255639098,0.4200596660485367,12403,5.210000038,4,1,0.0003225026203337902,0.25,1.3025000095,5.210000038
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,735140,26,0.0,0.0,0.0,0.0,60.24167561761546,0.34023453945272913,6907,2.349999964,2,0,0.0002895613146083683,0.0,1.174999982,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,735143,27,0.0,0.0,0.0,0.0,49.66702470461869,0.49519660740361204,39035,19.32999957,13,0,0.0003330344562572051,0.0,1.4869230438461538,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,735184,63,0.0,0.0,0.0,0.0,47.964554242749735,0.32864914959202174,4412,1.450000048,1,0,0.00022665457842248413,0.0,1.450000048,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,735189,64,0.0,0.0,0.0,0.0,55.77336197636949,0.4064224859006522,9965,4.050000072,3,0,0.00030105368790767686,0.0,1.3500000239999999,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,735213,10,0.0,0.0,0.0,0.0,51.756176154672396,0.44789091696770517,73634,32.97999978,23,0,0.0003123557052448597,0.0,1.4339130339130435,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,735220,15,0.0,0.0,0.0,0.0,44.99999999999999,0.4488724320020657,69708,31.28999949,20,0,0.0002869111149365926,0.0,1.5644999745,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,735247,20,0.0,0.0,0.0,0.0,51.76691729323307,0.6165392412148417,14257,8.789999962,6,0,0.00042084590025952165,0.0,1.4649999936666667,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,735289,27,0.0,0.0,0.0,0.0,50.45381310418905,0.44789312867105396,20362,9.119999886,5,1,0.0002455554464198016,0.2,1.8239999772000002,9.119999886
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,735290,27,0.0,0.0,0.0,0.0,45.96670247046187,0.512484659025788,12215,6.26000011,4,0,0.0003274662300450266,0.0,1.5650000275,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,735298,29,0.0,0.0,0.0,0.0,65.23630504833513,0.4523954478293448,85412,38.63999999,28,1,0.0003278227883669742,0.03571428571428571,1.3799999996428571,38.63999999
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,736869,2,0.0,0.0,0.0,0.0,79.38238453276047,0.1026518370402053,2338,0.239999995,1,0,0.000427715996578272,0.0,0.239999995,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,736988,28,0.0,0.0,0.0,0.0,62.35230934479055,0.2801336502184528,3891,1.090000033,1,0,0.00025700334104343357,0.0,1.090000033,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,737130,16,0.0,0.0,0.0,0.0,52.45972073039742,0.23930708697205108,11199,2.680000067,2,0,0.0001785873738726672,0.0,1.3400000335,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,737320,63,0.0,0.0,0.0,0.0,49.05477980665951,0.5303030285412262,5676,3.00999999,2,0,0.00035236081747709656,0.0,1.504999995,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,M,unknown,936,737524,30,0.0,0.0,0.0,0.0,65.84317937701397,0.7355679902234636,2148,1.580000043,1,1,0.0004655493482309125,1.0,1.580000043,1.580000043
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,M,unknown,936,737644,16,0.0,0.0,0.0,0.0,50.343716433941985,0.3096848179555516,45401,14.06000042,10,0,0.00022025946565053632,0.0,1.406000042,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,M,unknown,936,737657,18,0.0,0.0,0.0,0.0,67.23952738990333,0.3878042384327361,7478,2.900000095,2,1,0.0002674511901577962,0.5,1.4500000475,2.900000095
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,M,unknown,936,737658,18,0.0,0.0,0.0,0.0,39.65091299677766,0.3232364368774141,4919,1.590000033,1,0,0.00020329335230737954,0.0,1.590000033,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,737896,16,0.0,0.0,0.0,0.0,41.004296455424274,0.2614937704665869,17553,4.590000153,3,0,0.00017091095539224064,0.0,1.530000051,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,737931,20,0.0,0.0,0.0,0.0,74.30719656283567,0.16153156476218963,3343,0.540000021,1,0,0.0002991325157044571,0.0,0.540000021,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,738006,27,0.0,0.0,0.0,0.0,45.00000000000001,0.38601036528497407,34740,13.41000009,7,1,0.00020149683362118595,0.14285714285714285,1.9157142985714286,13.41000009
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,738307,31,0.0,0.0,0.0,0.0,85.36519871106339,0.2857142903654485,3010,0.860000014,1,1,0.0003322259136212625,1.0,0.860000014,0.860000014
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,738389,10,0.0,0.0,0.0,0.0,74.24274973147155,0.3976958184705144,27081,10.77000046,9,1,0.00033233632436025255,0.1111111111111111,1.1966667177777779,10.77000046
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,738408,16,0.0,0.0,0.0,0.0,49.78517722878625,0.2762813301537093,20233,5.590000153,4,0,0.00019769683190826867,0.0,1.39750003825,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,738413,16,0.0,0.0,0.0,0.0,49.43340494092374,0.3952187799590919,147159,58.16000044,36,1,0.00024463335575805763,0.027777777777777776,1.6155555677777778,58.16000044
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,738423,18,0.0,0.0,0.0,0.0,62.83029001074114,0.49021416959010333,21664,10.61999977,7,1,0.00032311669128508124,0.14285714285714285,1.5171428242857143,10.61999977
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,738436,19,0.0,0.0,0.0,0.0,72.85177228786252,0.599209837357331,9112,5.460000038,4,1,0.0004389815627743635,0.25,1.3650000095,5.460000038
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,738582,10,0.0,0.0,0.0,0.0,69.51396348012888,0.43726976879739976,46150,20.17999983,15,1,0.0003250270855904659,0.06666666666666667,1.3453333219999999,20.17999983
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,738592,16,0.0,0.0,0.0,0.0,50.451127819548866,0.3571739510875398,493821,176.3799977,116,1,0.0002349029304140569,0.008620689655172414,1.520517221551724,176.3799977
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,738593,16,0.0,0.0,0.0,0.0,68.56874328678839,0.37375966417058837,92011,34.39000046,27,1,0.00029344317527252176,0.037037037037037035,1.273703720740741,34.39000046
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,738598,18,0.0,0.0,0.0,0.0,71.04726100966703,0.42374189641864773,12956,5.49000001,4,1,0.00030873726458783575,0.25,1.3725000025,5.49000001
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,738648,26,0.0,0.0,0.0,0.0,64.90064446831363,0.46781888801872357,111090,51.97000027,38,1,0.0003420649923485462,0.02631578947368421,1.3676315860526316,51.97000027
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,747212,10,0.0,0.0,0.0,0.0,43.42642320085929,0.4425638258879024,7208,3.190000057,2,0,0.0002774694783573807,0.0,1.5950000285,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,747222,16,0.0,0.0,0.0,0.0,56.91192266380236,0.15693810857554646,12489,1.960000038,2,0,0.00016014092401313155,0.0,0.980000019,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,M,unknown,936,747223,16,0.0,0.0,0.0,0.0,51.85284640171859,0.07470119820717132,8032,0.600000024,1,0,0.0001245019920318725,0.0,0.600000024,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,747362,15,0.0,0.0,0.0,0.0,77.79806659505908,0.24962013805079225,4607,1.149999976,1,1,0.00021706099413935315,1.0,1.149999976,1.149999976
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,747369,16,0.0,0.0,0.0,0.0,54.06552094522019,0.23811307128416323,13355,3.180000067,2,1,0.00014975664545114188,0.5,1.5900000335,3.180000067
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,M,unknown,936,747401,22,0.0,0.0,0.0,0.0,81.94414607948441,0.35087719978517723,2793,0.980000019,1,1,0.00035803795202291446,1.0,0.980000019,0.980000019
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,M,unknown,936,747489,2,0.0,0.0,0.0,0.0,81.72932330827068,0.36852590861553786,4016,1.480000049,2,1,0.00049800796812749,0.5,0.7400000245,1.480000049
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,M,unknown,936,747514,16,0.0,0.0,0.0,0.0,78.47207303974221,0.19807316162500843,14843,2.939999938,3,1,0.0002021154753082261,0.3333333333333333,0.9799999793333334,2.939999938
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,M,unknown,936,747645,10,0.0,0.0,0.0,0.0,63.62781954887219,0.47550134628902213,9674,4.600000024,3,1,0.0003101095720487906,0.3333333333333333,1.5333333413333332,4.600000024
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,M,unknown,936,747659,16,0.0,0.0,0.0,0.0,52.03544575725027,0.2191038861808633,12186,2.669999957,2,0,0.00016412276382734285,0.0,1.3349999785,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,747791,10,0.0,0.0,0.0,0.0,69.23737916219117,0.3491224320708438,31393,10.96000051,8,1,0.00025483388016436787,0.125,1.37000006375,10.96000051
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,747795,15,0.0,0.0,0.0,0.0,76.69172932330828,0.28061829904875146,8410,2.359999895,2,1,0.00023781212841854935,0.5,1.1799999475,2.359999895
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,747798,16,0.0,0.0,0.0,0.0,45.182599355531686,0.28395920812084685,25884,7.350000143,5,0,0.00019316952557564519,0.0,1.4700000286,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,747828,22,0.0,0.0,0.0,0.0,64.52738990332976,0.32785734460123567,28488,9.340000033,10,0,0.00035102499297950013,0.0,0.9340000033000001,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,747852,26,0.0,0.0,0.0,0.0,46.28893662728248,0.45625122318783323,10126,4.619999886,3,0,0.0002962670353545329,0.0,1.5399999619999998,
facebook_kag_conversion,936,unknown,unknown,unknown,30-34,F,unknown,936,747859,27,0.0,0.0,0.0,0.0,35.95596133190118,0.37657274499379767,22572,8.5,5,0,0.00022151337940811626,0.0,1.7,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,747991,25,0.0,0.0,0.0,0.0,59.39312567132116,0.4971240912078883,4868,2.420000076,2,0,0.0004108463434675431,0.0,1.210000038,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,748000,26,0.0,0.0,0.0,0.0,49.60257787325456,0.4479878584662111,6585,2.950000048,2,0,0.00030372057706909645,0.0,1.475000024,
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,748007,27,0.0,0.0,0.0,0.0,47.733619763694946,0.3659976415781188,10164,3.720000029,2,1,0.0001967729240456513,0.5,1.8600000145,3.720000029
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936,748014,29,0.0,0.0,0.0,0.0,60.6015037593985,0.3979609916830621,11182,4.449999809,4,0,0.0003577177606868181,0.0,1.11249995225,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,748086,16,0.0,0.0,0.0,0.0,38.829215896885074,0.38298122219943154,34127,13.07000017,8,0,0.00023441849561930435,0.0,1.63375002125,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,748087,16,0.0,0.0,0.0,0.0,42.69602577873254,0.3682209892757755,29466,10.84999967,7,0,0.0002375619357904025,0.0,1.5499999528571429,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,748089,16,0.0,0.0,0.0,0.0,58.28141783029002,0.27993497432854303,38759,10.84999967,9,0,0.00023220413323357157,0.0,1.205555518888889,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936,748091,16,0.0,0.0,0.0,0.0,72.95381310418905,0.2890699918504315,41720,12.06000006,10,1,0.00023969319271332693,0.1,1.206000006,12.06000006
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,748225,15,0.0,0.0,0.0,0.0,37.78732545649838,0.47629287893774863,18602,8.860000134,5,0,0.00026878830233308245,0.0,1.7720000268,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,748230,16,0.0,0.0,0.0,0.0,67.96992481203009,0.33039830737885595,83929,27.72999954,21,1,0.00025021148828176194,0.047619047619047616,1.3204761685714286,27.72999954
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,748231,16,0.0,0.0,0.0,0.0,57.85177228786252,0.29173612387870124,25194,7.349999905,6,0,0.00023815194093831864,0.0,1.2249999841666666,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,748233,16,0.0,0.0,0.0,0.0,51.53061224489795,0.33741590611367595,78627,26.53000045,19,0,0.000241647271293576,0.0,1.3963158131578948,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,748235,16,0.0,0.0,0.0,0.0,41.659505907626205,0.3839524789911875,102695,39.42999983,25,0,0.00024343931057987245,0.0,1.5771999932,
facebook_kag_conversion,936,unknown,unknown,unknown,45-49,F,unknown,936,748294,27,0.0,0.0,0.0,0.0,36.45542427497314,0.5786760393349994,82827,47.93000031,24,0,0.00028976058531638235,0.0,1.99708334625,
