source_dataset,campaign,channel,device,ad_type,age,gender,city,campaign_numeric_id,ad_numeric_id,interest,month,weekday,ctr_prior,cvr_prior,paid_performance_score,cpm,impressions,spend,clicks,conversions,ctr,cvr,cpc,cpa
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,6.0,3.0,0.0,0.0,52.42616490524323,31.392279775651602,1212.4,38.06,21,9,0.017321016166281754,0.42857142857142855,1.8123809523809524,4.228888888888889
onyx_marketing_campaign,Fall,Pinterest,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,9.0,5.0,0.0,0.0,48.512800008398315,2.884071630537229,2122.0,6.12,6,5,0.002827521206409048,0.8333333333333334,1.02,1.224
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,11.0,3.0,0.0,0.0,46.5014774319566,23.021201413427566,1698.0,39.09,24,9,0.014134275618374558,0.375,1.6287500000000001,4.343333333333334
onyx_marketing_campaign,Spring,Pinterest,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,9.0,6.0,0.0,0.0,81.59884430332099,0.9869773817683344,1459.0,1.44,21,8,0.01439342015078821,0.38095238095238093,0.06857142857142857,0.18
onyx_marketing_campaign,Fall,Pinterest,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,9.0,7.0,0.0,0.0,44.88087688026759,10.904593639575971,1415.0,15.43,14,6,0.009893992932862191,0.42857142857142855,1.102142857142857,2.5716666666666668
onyx_marketing_campaign,Spring,Pinterest,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,2.0,0.0,0.0,50.081625662970794,17.207792207792206,1232.0,21.2,16,9,0.012987012987012988,0.5625,1.325,2.3555555555555556
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,8.0,3.0,0.0,0.0,59.256846164446586,2.769941010515517,1169.7,3.24,8,6,0.006839360519791399,0.75,0.405,0.54
onyx_marketing_campaign,Spring,Instagram,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,6.0,1.0,0.0,0.0,48.42496882293845,18.485071876151856,1085.2,20.06,20,2,0.018429782528566162,0.1,1.003,10.03
onyx_marketing_campaign,Spring,Instagram,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,1.0,0.0,0.0,42.142201456307035,14.233576642335768,1233.0,17.55,17,2,0.013787510137875101,0.11764705882352941,1.0323529411764707,8.775
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,6.0,6.0,0.0,0.0,51.53380988607792,18.960962723803934,681.4,12.92,9,10,0.013208100968594072,1.1111111111111112,1.4355555555555555,1.292
onyx_marketing_campaign,Spring,Facebook,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,11.0,6.0,0.0,0.0,70.08563412743469,10.296010296010296,1554.0,16.0,31,7,0.019948519948519948,0.22580645161290322,0.5161290322580645,2.2857142857142856
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,3.0,5.0,0.0,0.0,73.98858773326765,5.3538461538461535,650.0,3.48,10,3,0.015384615384615385,0.3,0.348,1.16
onyx_marketing_campaign,Summer,Instagram,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,8.0,1.0,0.0,0.0,22.983330999080685,22.86563783095002,1412.6,32.3,17,1,0.0120345462268158,0.058823529411764705,1.9,32.3
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,10.0,5.0,0.0,0.0,70.32177870635024,3.039906103286385,1704.0,5.18,24,5,0.014084507042253521,0.20833333333333334,0.21583333333333332,1.036
facebook_kag_conversion,1178,unknown,unknown,unknown,30-34,M,unknown,1178.0,1121126.0,20.0,0.0,0.0,0.0,0.0,40.273899033297525,0.15721969705811903,45923.0,7.220000148,5,0,0.00010887790431809768,0.0,1.4440000296,
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,6.0,2.0,0.0,0.0,65.87725633776672,1.724766184865784,1646.6,2.84,20,4,0.012146240738491437,0.2,0.142,0.71
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,3.0,0.0,0.0,34.361012397172765,6.000748222970445,2673.0,16.04,21,2,0.007856341189674524,0.09523809523809523,0.7638095238095237,8.02
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,6.0,0.0,0.0,24.981390202004363,13.48954060705496,1950.4,26.31,19,2,0.009741591468416735,0.10526315789473684,1.384736842105263,13.155
onyx_marketing_campaign,Spring,Instagram,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,7.0,5.0,0.0,0.0,59.617528190578994,18.89545399734716,829.3,15.67,15,5,0.018087543711563972,0.3333333333333333,1.0446666666666666,3.134
onyx_marketing_campaign,Fall,Pinterest,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,10.0,7.0,0.0,0.0,56.98521793199268,2.460276781137878,1951.0,4.8,16,5,0.008200922603792926,0.3125,0.3,0.96
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,3.0,4.0,0.0,0.0,55.372176901246696,15.173697270471465,806.0,12.23,11,6,0.013647642679900745,0.5454545454545454,1.1118181818181818,2.0383333333333336
onyx_marketing_campaign,Summer,Pinterest,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,7.0,6.0,0.0,0.0,29.43413175049619,11.83066361556064,1311.0,15.51,12,2,0.009153318077803204,0.16666666666666666,1.2925,7.755
onyx_marketing_campaign,Fall,Instagram,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,11.0,6.0,0.0,0.0,76.31259522042816,1.1164274322169059,2508.0,2.8,47,5,0.018740031897926633,0.10638297872340426,0.05957446808510638,0.5599999999999999
onyx_marketing_campaign,Spring,Instagram,Mobile,Collection,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,56.47343776010393,0.4111391294814165,1824.2,0.75,19,2,0.010415524613529218,0.10526315789473684,0.039473684210526314,0.375
onyx_marketing_campaign,Spring,Instagram,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,11.0,3.0,0.0,0.0,57.20298152105069,22.4390243902439,1025.0,23.0,25,5,0.024390243902439025,0.2,0.92,4.6
facebook_kag_conversion,936,unknown,unknown,unknown,35-39,F,unknown,936.0,748014.0,29.0,0.0,0.0,0.0,0.0,60.6015037593985,0.3979609916830621,11182.0,4.449999809,4,0,0.0003577177606868181,0.0,1.11249995225,
facebook_kag_conversion,936,unknown,unknown,unknown,40-44,F,unknown,936.0,738423.0,18.0,0.0,0.0,0.0,0.0,62.83029001074114,0.49021416959010333,21664.0,10.61999977,7,1,0.00032311669128508124,0.14285714285714285,1.5171428242857143,10.61999977
onyx_marketing_campaign,Summer,Instagram,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,8.0,3.0,0.0,0.0,55.81433285004167,10.84652706843718,1566.4,16.99,20,7,0.012768130745658834,0.35,0.8494999999999999,2.427142857142857
onyx_marketing_campaign,Summer,Pinterest,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,6.0,6.0,0.0,0.0,35.22762629251083,1.76700226011917,486.7,0.86,2,0,0.004109307581672488,0.0,0.43,
onyx_marketing_campaign,Spring,Pinterest,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,7.0,2.0,0.0,0.0,57.949968127245064,3.5534108357095855,455.9,1.62,3,6,0.006580390436499233,2.0,0.54,0.27
onyx_marketing_campaign,Spring,Pinterest,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,4.0,7.0,0.0,0.0,67.44990351524285,3.2142857142857144,700.0,2.25,7,6,0.01,0.8571428571428571,0.32142857142857145,0.375
onyx_marketing_campaign,Summer,Instagram,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,7.0,7.0,0.0,0.0,61.00541441080103,4.3586450473591265,1245.8,5.43,12,6,0.009632364745545031,0.5,0.45249999999999996,0.9049999999999999
facebook_kag_conversion,1178,unknown,unknown,unknown,30-34,F,unknown,1178.0,1121776.0,21.0,0.0,0.0,0.0,0.0,47.6342642320086,0.2369128975305904,103709.0,24.56999969,15,1,0.00014463547040276158,0.06666666666666667,1.6379999793333333,24.56999969
onyx_marketing_campaign,Fall,Pinterest,Mobile,Collection,unknown,unknown,London,0.0,0.0,0.0,10.0,2.0,0.0,0.0,37.779747369987405,6.7316692667706715,2564.0,17.26,26,1,0.01014040561622465,0.038461538461538464,0.6638461538461539,17.26
onyx_marketing_campaign,Spring,Instagram,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,10.0,6.0,0.0,0.0,47.63517436992258,19.252525252525253,1485.0,28.59,29,2,0.019528619528619527,0.06896551724137931,0.9858620689655172,14.295
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,9.0,4.0,0.0,0.0,47.575920248210075,24.731351069379237,1917.0,47.41,36,6,0.018779342723004695,0.16666666666666666,1.3169444444444443,7.901666666666666
onyx_marketing_campaign,Fall,Pinterest,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,10.0,7.0,0.0,0.0,33.248883620411696,7.0972320794889985,2818.0,20.0,26,1,0.009226401703335699,0.038461538461538464,0.7692307692307693,20.0
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,2.0,0.0,0.0,45.49166598902521,31.59680638722555,1503.0,47.49,24,7,0.015968063872255488,0.2916666666666667,1.97875,6.784285714285715
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,7.0,5.0,0.0,0.0,32.28422590655512,14.923836969946478,1457.4,21.75,12,5,0.008233841086867023,0.4166666666666667,1.8125,4.35
onyx_marketing_campaign,Summer,Pinterest,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,7.0,7.0,0.0,0.0,41.73311781279999,9.504085973357215,893.3,8.49,9,2,0.01007500279861189,0.2222222222222222,0.9433333333333334,4.245
facebook_kag_conversion,1178,unknown,unknown,unknown,45-49,F,unknown,1178.0,1122312.0,64.0,0.0,0.0,0.0,0.0,54.930182599355525,0.3723206969630034,479882.0,178.6700007,131,0,0.0002729837751780646,0.0,1.3638931351145038,
onyx_marketing_campaign,Spring,Instagram,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,4.0,4.0,0.0,0.0,61.86623947065982,13.074079340253094,1406.6,18.39,24,6,0.01706242001990616,0.25,0.76625,3.065
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,London,0.0,0.0,0.0,5.0,6.0,0.0,0.0,49.71271602112708,5.839872625952462,1758.6,10.27,17,4,0.009666780393494825,0.23529411764705882,0.6041176470588235,2.5675
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,5.0,0.0,0.0,58.10343142221224,7.937035069075452,1505.6,11.95,19,5,0.012619553666312434,0.2631578947368421,0.6289473684210526,2.3899999999999997
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,9.0,6.0,0.0,0.0,29.16127466108068,11.335453100158983,3145.0,35.65,34,0,0.010810810810810811,0.0,1.048529411764706,
onyx_marketing_campaign,Spring,Instagram,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,4.0,0.0,0.0,37.92487078016139,18.928764166216943,1482.4,28.06,19,4,0.012817053426875337,0.21052631578947367,1.4768421052631577,7.015
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,11.0,3.0,0.0,0.0,43.462650930054565,20.949968334388853,1579.0,33.08,22,6,0.013932868904369854,0.2727272727272727,1.5036363636363637,5.513333333333333
onyx_marketing_campaign,Spring,Instagram,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,1.0,0.0,0.0,28.676387412565507,22.41478086508164,1396.4,31.3,19,1,0.013606416499570322,0.05263157894736842,1.6473684210526316,31.3
onyx_marketing_campaign,Spring,Instagram,Mobile,Collection,unknown,unknown,London,0.0,0.0,0.0,3.0,5.0,0.0,0.0,75.56448165344072,2.0497271073377803,1649.0,3.38,24,6,0.014554275318374773,0.25,0.14083333333333334,0.5633333333333334
onyx_marketing_campaign,Fall,Pinterest,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,10.0,3.0,0.0,0.0,50.46075845659048,3.798024149286498,1822.0,6.92,13,4,0.007135016465422613,0.3076923076923077,0.5323076923076923,1.73
onyx_marketing_campaign,Spring,Pinterest,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,6.0,0.0,0.0,53.670931530940344,14.611829944547134,1082.0,15.81,18,3,0.0166358595194085,0.16666666666666666,0.8783333333333334,5.2700000000000005
onyx_marketing_campaign,Fall,Instagram,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,9.0,1.0,0.0,0.0,42.07110909105452,30.582842174197776,1527.0,46.7,23,6,0.015062213490504257,0.2608695652173913,2.0304347826086957,7.783333333333334
onyx_marketing_campaign,Spring,Instagram,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,4.0,6.0,0.0,0.0,53.59242086633572,5.306799336650083,844.2,4.48,6,8,0.007107320540156361,1.3333333333333333,0.7466666666666667,0.56
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,5.0,2.0,0.0,0.0,70.06341505550466,1.870932754880694,1475.2,2.76,17,6,0.011523861171366594,0.35294117647058826,0.1623529411764706,0.45999999999999996
onyx_marketing_campaign,Spring,Instagram,Mobile,Discount,unknown,unknown,London,0.0,0.0,0.0,3.0,3.0,0.0,0.0,38.25146143517462,13.800691606413077,1272.4,17.56,16,2,0.012574662055957244,0.125,1.0975,8.78
onyx_marketing_campaign,Spring,Instagram,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,4.0,6.0,0.0,0.0,85.99660014227138,0.20077441560304032,1394.6,0.28,24,7,0.01720923562311774,0.2916666666666667,0.011666666666666667,0.04
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,London,0.0,0.0,0.0,9.0,4.0,0.0,0.0,48.509528791458116,6.605621805792164,2348.0,15.51,30,1,0.012776831345826235,0.03333333333333333,0.517,15.51
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,5.0,0.0,0.0,35.96400107511706,22.029415559282672,1550.2,34.15,17,7,0.010966326925557992,0.4117647058823529,2.0088235294117647,4.878571428571428
onyx_marketing_campaign,Spring,Pinterest,Desktop,Discount,unknown,unknown,London,0.0,0.0,0.0,10.0,7.0,0.0,0.0,66.2795201032059,6.088050314465409,1590.0,9.68,23,5,0.014465408805031447,0.21739130434782608,0.4208695652173913,1.936
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,6.0,0.0,0.0,46.871349380216344,28.249855240301102,1381.6,39.03,23,6,0.016647365373480025,0.2608695652173913,1.6969565217391305,6.505
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,London,0.0,0.0,0.0,5.0,7.0,0.0,0.0,54.604719308965684,5.541998458772156,1557.2,8.63,14,6,0.008990495761623427,0.42857142857142855,0.6164285714285714,1.4383333333333335
onyx_marketing_campaign,Spring,Facebook,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,11.0,3.0,0.0,0.0,45.0300586927763,28.5556464811784,2444.0,69.79,47,7,0.019230769230769232,0.14893617021276595,1.4848936170212768,9.97
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,1.0,0.0,0.0,36.27212273714271,12.867372020946883,1871.4,24.08,24,1,0.012824623276691247,0.041666666666666664,1.0033333333333332,24.08
onyx_marketing_campaign,Spring,Facebook,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,10.0,1.0,0.0,0.0,63.684504008943534,7.246882793017456,2005.0,14.53,36,3,0.017955112219451373,0.08333333333333333,0.4036111111111111,4.843333333333333
onyx_marketing_campaign,Spring,Instagram,Desktop,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,6.0,5.0,0.0,0.0,70.74145480234226,23.164556962025316,79.0,1.83,2,8,0.02531645569620253,4.0,0.915,0.22875
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,8.0,4.0,0.0,0.0,54.78068974291339,6.6940342978216245,1510.3,10.11,16,5,0.010593921737403166,0.3125,0.631875,2.022
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,11.0,4.0,0.0,0.0,49.41528075102225,5.208530805687204,2110.0,10.99,18,5,0.008530805687203791,0.2777777777777778,0.6105555555555555,2.198
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,7.0,6.0,0.0,0.0,52.31668239822422,0.705697856769472,765.2,0.54,5,1,0.006534239414532148,0.2,0.10800000000000001,0.54
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,11.0,4.0,0.0,0.0,55.80110691690855,7.9326923076923075,1248.0,9.9,14,5,0.011217948717948718,0.35714285714285715,0.7071428571428572,1.98
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,11.0,7.0,0.0,0.0,73.295429673564,0.340993328391401,1349.0,0.46,20,3,0.014825796886582653,0.15,0.023,0.15333333333333335
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,8.0,4.0,0.0,0.0,57.57698368011634,9.13297613248904,410.6,3.75,6,1,0.014612761811982464,0.16666666666666666,0.625,3.75
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Manchester,0.0,0.0,0.0,9.0,6.0,0.0,0.0,26.22423872397669,16.320254506892894,2829.0,46.17,34,0,0.012018381053375752,0.0,1.3579411764705882,
onyx_marketing_campaign,Spring,Pinterest,Mobile,Collection,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,21.422573617273994,7.771315431258508,1616.2,12.56,11,0,0.006806088355401559,0.0,1.1418181818181818,
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,4.0,2.0,0.0,0.0,67.65052336554963,9.776981282357628,502.2,4.91,7,5,0.013938669852648347,0.7142857142857143,0.7014285714285714,0.982
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,London,0.0,0.0,0.0,5.0,3.0,0.0,0.0,71.73823105501943,1.692524682651622,1276.2,2.16,19,3,0.014887948597398526,0.15789473684210525,0.11368421052631579,0.7200000000000001
facebook_kag_conversion,1178,unknown,unknown,unknown,30-34,F,unknown,1178.0,1121773.0,20.0,0.0,0.0,0.0,0.0,50.30075187969925,0.24027750437907947,319131.0,76.68000025,51,1,0.00015980898126474708,0.0196078431372549,1.5035294166666668,76.68000025
onyx_marketing_campaign,Spring,Instagram,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,5.0,2.0,0.0,0.0,68.58519294535249,4.403928534113468,1914.2,8.43,29,5,0.015149932086511336,0.1724137931034483,0.2906896551724138,1.686
onyx_marketing_campaign,Spring,Facebook,Mobile,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,9.0,2.0,0.0,0.0,41.23718127661652,6.580667354661163,2907.0,19.13,27,4,0.009287925696594427,0.14814814814814814,0.7085185185185184,4.7825
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,10.0,5.0,0.0,0.0,37.63863481962878,16.676572560673602,2019.0,33.67,29,2,0.014363546310054482,0.06896551724137931,1.1610344827586208,16.835
facebook_kag_conversion,1178,unknown,unknown,unknown,35-39,M,unknown,1178.0,1121340.0,23.0,0.0,0.0,0.0,0.0,31.885069817400648,0.3002561607455029,140147.0,42.08000016,24,0,0.00017124876023032957,0.0,1.75333334,
onyx_marketing_campaign,Spring,Facebook,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,5.0,2.0,0.0,0.0,36.21715619041303,22.510026737967916,1196.8,26.94,16,3,0.013368983957219251,0.1875,1.68375,8.98
onyx_marketing_campaign,Summer,Instagram,Mobile,Collection,unknown,unknown,Manchester,0.0,0.0,0.0,6.0,4.0,0.0,0.0,78.44197623494739,1.4107999166029603,1438.9,2.03,20,7,0.013899506567516852,0.35,0.10149999999999999,0.29
onyx_marketing_campaign,Spring,Pinterest,Desktop,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,5.0,4.0,0.0,0.0,40.759207064512196,7.740585774058577,1099.4,8.51,10,2,0.009095870474804438,0.2,0.851,4.255
onyx_marketing_campaign,Spring,Facebook,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,3.0,7.0,0.0,0.0,64.69470469648856,1.6631130063965884,1876.0,3.12,21,5,0.011194029850746268,0.23809523809523808,0.14857142857142858,0.624
onyx_marketing_campaign,Summer,Pinterest,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,7.0,2.0,0.0,0.0,46.89699312779913,5.444392740809678,644.7,3.51,4,2,0.006204436171862881,0.5,0.8775,1.755
facebook_kag_conversion,1178,unknown,unknown,unknown,45-49,M,unknown,1178.0,1121677.0,29.0,0.0,0.0,0.0,0.0,47.577873254564985,0.30378095628784324,1391924.0,422.8400038,258,10,0.00018535494754023927,0.03875968992248062,1.6389147434108526,42.284000379999995
onyx_marketing_campaign,Summer,Pinterest,Mobile,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,8.0,4.0,0.0,0.0,42.75345922078675,4.143646408839778,398.2,1.65,4,0,0.010045203415369162,0.0,0.4125,
facebook_kag_conversion,1178,unknown,unknown,unknown,30-34,M,unknown,1178.0,1121119.0,19.0,0.0,0.0,0.0,0.0,44.621374865735774,0.26953623758219425,345371.0,93.08999991,54,3,0.00015635360235804395,0.05555555555555555,1.7238888872222222,31.029999970000002
onyx_marketing_campaign,Spring,Instagram,Desktop,Discount,unknown,unknown,Birmingham,0.0,0.0,0.0,5.0,1.0,0.0,0.0,71.95361835127501,9.110100682039624,615.8,5.61,9,8,0.014615134784020788,0.8888888888888888,0.6233333333333334,0.70125
onyx_marketing_campaign,Summer,Instagram,Mobile,Discount,unknown,unknown,London,0.0,0.0,0.0,8.0,3.0,0.0,0.0,56.02067467427803,5.515452289645838,886.6,4.89,8,4,0.009023234829686443,0.5,0.61125,1.2225
onyx_marketing_campaign,Spring,Instagram,Desktop,Collection,unknown,unknown,Birmingham,0.0,0.0,0.0,4.0,6.0,0.0,0.0,53.3436516395785,21.416159860990444,1151.0,24.65,21,5,0.018245004344048653,0.23809523809523808,1.1738095238095236,4.93
